lat,lng
37.76026,-122.41376
37.77935,-122.41505
37.80512,-122.43333
37.78531,-122.4008
37.76265,-122.43557
37.7464,-122.4195
37.77906,-122.41439
37.7773,-122.41606
37.75625,-122.41892
37.77003,-122.42242
37.76992,-122.4191
37.77563,-122.43787
37.78793,-122.39677
37.77555,-122.43799
37.76742,-122.40676
37.7466,-122.41918
37.78512,-122.42121
37.77087,-122.41276
37.7691,-122.41991
37.80672,-122.43196
37.78515,-122.43279
37.7712,-122.41311
37.76206,-122.4352
37.75655,-122.41885
37.76738,-122.40675
37.78551,-122.4011
37.74671,-122.41914
37.7467,-122.41927
37.76211,-122.43514
37.78498,-122.42122
37.76219,-122.43522
37.74696,-122.4191
37.78791,-122.39693
37.80559,-122.43157
37.76997,-122.46705
37.76905,-122.41993
37.78531,-122.4329
37.78519,-122.43268
37.78549,-122.40092
37.75665,-122.41893
37.76191,-122.43504
37.75694,-122.41899
37.77002,-122.42245
37.80058,-122.39867
37.76978,-122.42201
37.76762,-122.4068
37.74691,-122.41911
37.76028,-122.41375
37.75628,-122.41883
37.80671,-122.43097
37.76017,-122.41373
37.77017,-122.46686
37.76998,-122.42227
37.80519,-122.43203
37.75683,-122.41895
37.76223,-122.43519
37.78514,-122.40058
37.7852,-122.4324
37.76906,-122.4199
37.76208,-122.43525
37.75702,-122.41915
37.78533,-122.43237
37.76226,-122.43518
37.74674,-122.41924
37.77913,-122.41441
37.8009,-122.39898
37.78496,-122.43301
37.78502,-122.43454
37.78559,-122.40121
37.77095,-122.41277
37.76755,-122.40682
37.78568,-122.40119
37.77092,-122.4128
37.75553,-122.4189
37.77091,-122.41285
37.78526,-122.4326
37.80057,-122.39857
37.74677,-122.41924
37.75657,-122.41899
37.76014,-122.41374
37.78504,-122.42107
37.7853,-122.43244
37.77166,-122.42056
37.78542,-122.40093
37.76212,-122.43522
37.7853,-122.42111
37.77084,-122.41283
37.78533,-122.42117
37.74667,-122.41931
37.77,-122.42231
37.78809,-122.39677
37.76735,-122.40665
37.78517,-122.43272
37.7858,-122.40132
37.78509,-122.42111
37.77032,-122.46674
37.78501,-122.42116
37.75644,-122.41892
37.77079,-122.41268
37.78516,-122.43266
37.77919,-122.41406
37.78621,-122.402
37.78807,-122.3967
37.78789,-122.39695
37.78529,-122.43192
37.76743,-122.40674
37.77877,-122.41533
37.78504,-122.42118
37.74687,-122.41915
37.75658,-122.41898
37.75667,-122.41893
37.78523,-122.43265
37.74672,-122.41928
37.74693,-122.41913
37.78768,-122.39696
37.78817,-122.3965
37.77027,-122.46676
37.80138,-122.39929
37.75641,-122.41895
37.80055,-122.39866
37.77023,-122.42234
37.74671,-122.41925
37.76999,-122.42233
37.80512,-122.43339
37.80636,-122.43175
37.78517,-122.43287
37.79744,-122.40618
37.76909,-122.41967
37.78519,-122.43273
37.78455,-122.42096
37.76917,-122.41995
37.76999,-122.46713
37.76973,-122.41999
37.76983,-122.42226
37.76909,-122.41958
37.80069,-122.39871
37.7675,-122.40676
37.78507,-122.4212
37.78512,-122.42113
37.78547,-122.40099
37.76056,-122.41382
37.75617,-122.41883
37.785,-122.42111
37.80654,-122.43089
37.78567,-122.42116
37.80734,-122.43017
37.76,-122.41357
37.75632,-122.41891
37.76759,-122.40679
37.76912,-122.41998
37.77541,-122.43784
37.78801,-122.3968
37.80528,-122.43229
37.75543,-122.41893
37.75683,-122.41892
37.7563,-122.41883
37.76714,-122.40691
37.75873,-122.41845
37.76996,-122.42248
37.75658,-122.41892
37.78533,-122.40086
37.75618,-122.41885
37.78531,-122.43259
37.80058,-122.39864
37.78497,-122.42114
37.78544,-122.40085
37.7691,-122.41996
37.7791,-122.41482
37.7855,-122.40088
37.75554,-122.41695
37.75659,-122.41894
37.78517,-122.42119
37.78512,-122.42113
37.80057,-122.39863
37.80594,-122.4318
37.7676,-122.40672
37.80527,-122.42821
37.76022,-122.41373
37.78501,-122.42111
37.78416,-122.39934
37.75661,-122.41894
37.80062,-122.39863
37.77888,-122.41469
37.77083,-122.41269
37.785,-122.42095
37.75665,-122.41894
37.78801,-122.39668
37.80073,-122.39889
37.77066,-122.41257
37.74636,-122.41937
37.80552,-122.43222
37.76139,-122.43507
37.77087,-122.41269
37.76898,-122.41998
37.76064,-122.41391
37.77091,-122.41273
37.78515,-122.43278
37.78522,-122.42111
37.74634,-122.41955
37.74677,-122.41922
37.77098,-122.41287
37.77896,-122.41442
37.78511,-122.42096
37.75609,-122.41881
37.7709,-122.41275
37.78785,-122.39688
37.76917,-122.42001
37.79755,-122.43205
37.78549,-122.40106
37.77002,-122.4671
37.78532,-122.40085
37.78501,-122.433
37.76746,-122.40666
37.7761,-122.43817
37.78504,-122.42114
37.78518,-122.43271
37.78483,-122.42061
37.76772,-122.40672
37.76915,-122.41996
37.78522,-122.42111
37.76047,-122.4193
37.80684,-122.43098
37.78785,-122.39703
37.75604,-122.41895
37.77592,-122.43784
37.77004,-122.42232
37.762,-122.43518
37.77008,-122.4223
37.78773,-122.39721
37.76205,-122.4352
37.75619,-122.41884
37.75624,-122.41891
37.76999,-122.46711
37.77099,-122.413
37.80594,-122.43162
37.76984,-122.422
37.76053,-122.41392
37.78512,-122.42114
37.78777,-122.39706
37.78782,-122.39696
37.76234,-122.4352
37.78509,-122.43251
37.75558,-122.41877
37.74674,-122.41929
37.76907,-122.42003
37.74678,-122.41923
37.77003,-122.42252
37.78118,-122.41205
37.78516,-122.43268
37.77013,-122.42232
37.76017,-122.41376
37.7851,-122.42122
37.78531,-122.40029
37.78574,-122.40126
37.77089,-122.41273
37.76756,-122.40676
37.78546,-122.40096
37.78512,-122.43293
37.78524,-122.42113
37.78369,-122.42088
37.76028,-122.41372
37.77556,-122.43786
37.78519,-122.42151
37.78444,-122.42106
37.76015,-122.42047
37.78768,-122.3972
37.77546,-122.43785
37.78746,-122.3974
37.80739,-122.42994
37.76907,-122.41999
37.77099,-122.41285
37.75676,-122.4189
37.78592,-122.40129
37.75915,-122.41093
37.76905,-122.42008
37.80479,-122.43289
37.7664,-122.3977
37.78521,-122.42113
37.80071,-122.39878
37.76011,-122.41379
37.74652,-122.41921
37.80118,-122.3992
37.77612,-122.43815
37.77002,-122.42231
37.78503,-122.42108
37.76766,-122.40677
37.76023,-122.41375
37.80619,-122.43196
37.77093,-122.41286
37.75627,-122.41881
37.76211,-122.43523
37.78541,-122.43308
37.7566,-122.41896
37.77561,-122.43789
37.77564,-122.43787
37.76034,-122.41373
37.75645,-122.41894
37.76768,-122.4067
37.74665,-122.41925
37.78788,-122.39692
37.76243,-122.43549
37.7675,-122.40674
37.7602,-122.41375
37.76018,-122.41375
37.76034,-122.41372
37.78766,-122.39697
37.80038,-122.39847
37.75614,-122.4189
37.78512,-122.43268
37.75555,-122.41886
37.76752,-122.40676
37.78551,-122.40093
37.78619,-122.40206
37.77028,-122.46678
37.78522,-122.42083
37.78571,-122.40135
37.78404,-122.42102
37.78503,-122.42115
37.77099,-122.41205
37.78535,-122.4004
37.769,-122.42004
37.80483,-122.43253
37.77936,-122.41372
37.77005,-122.42228
37.80659,-122.43085
37.76015,-122.41377
37.75637,-122.41884
37.76003,-122.41372
37.75622,-122.41883
37.80633,-122.4317
37.77082,-122.41289
37.78531,-122.43258
37.7702,-122.42257
37.80147,-122.39941
37.80068,-122.39871
37.76222,-122.43521
37.78557,-122.40102
37.7852,-122.43277
37.76911,-122.42
37.75627,-122.41891
37.75702,-122.41967
37.78553,-122.40091
37.75707,-122.41908
37.76997,-122.46716
37.80515,-122.43228
37.7818,-122.42186
37.78518,-122.42116
37.78525,-122.43252
37.78565,-122.40145
37.76909,-122.41999
37.76016,-122.4138
37.76008,-122.4137
37.76011,-122.41373
37.76215,-122.43522
37.78518,-122.43284
37.76999,-122.42248
37.78532,-122.4213
37.7792,-122.41417
37.75632,-122.41888
37.78501,-122.42105
37.75722,-122.41898
37.78547,-122.40096
37.78518,-122.42117
37.78518,-122.4326
37.76864,-122.41994
37.76058,-122.41388
37.78506,-122.4211
37.78499,-122.42111
37.76027,-122.41381
37.74698,-122.41895
37.77092,-122.4128
37.78531,-122.43223
37.7563,-122.41893
37.76017,-122.41376
37.75637,-122.41895
37.78512,-122.43301
37.76218,-122.43523
37.78596,-122.40234
37.76753,-122.40677
37.771,-122.41307
37.75619,-122.41885
37.77597,-122.43776
37.75663,-122.41889
37.75652,-122.41892
37.77009,-122.46699
37.76906,-122.41978
37.76907,-122.41983
37.76207,-122.43521
37.78782,-122.39702
37.76962,-122.42239
37.76214,-122.43524
37.74665,-122.41928
37.78536,-122.43256
37.77038,-122.46668
37.74695,-122.41914
37.78801,-122.39676
37.76892,-122.42
37.78281,-122.42073
37.7856,-122.40101
37.77913,-122.414
37.78822,-122.39666
37.80028,-122.39842
37.7602,-122.41375
37.78576,-122.4012
37.78508,-122.42114
37.78538,-122.40095
37.78803,-122.39679
37.77543,-122.43797
37.78535,-122.40072
37.80127,-122.39925
37.77853,-122.41485
37.75622,-122.41891
37.78513,-122.43289
37.7851,-122.42107
37.75652,-122.41887
37.80057,-122.39861
37.76984,-122.42202
37.75689,-122.41898
37.77854,-122.4149
37.77528,-122.43778
37.78497,-122.42108
37.75662,-122.41899
37.78425,-122.39944
37.80738,-122.4301
37.78798,-122.39679
37.78567,-122.40116
37.78699,-122.39815
37.77102,-122.41287
37.76221,-122.43522
37.76037,-122.41379
37.75657,-122.41895
37.74673,-122.41928
37.78571,-122.40122
37.78492,-122.4211
37.78498,-122.4211
37.74677,-122.41926
37.80529,-122.43235
37.76006,-122.41376
37.78693,-122.3999
37.7799,-122.44186
37.77104,-122.41295
37.78518,-122.42128
37.74681,-122.41922
37.78523,-122.43267
37.76206,-122.43511
37.77137,-122.41333
37.75609,-122.41886
37.77001,-122.42194
37.78802,-122.39684
37.76869,-122.42017
37.76014,-122.41374
37.77018,-122.42241
37.77104,-122.41308
37.785,-122.42883
37.80622,-122.43563
37.77554,-122.43789
37.76986,-122.42198
37.77005,-122.42181
37.76984,-122.42264
37.77541,-122.43784
37.785,-122.42107
37.77098,-122.41292
37.7567,-122.41895
37.7466,-122.41916
37.76019,-122.41375
37.7701,-122.42233
37.7719,-122.44746
37.78589,-122.40112
37.77914,-122.41495
37.75642,-122.41896
37.78573,-122.40121
37.78791,-122.39681
37.74666,-122.41924
37.80278,-122.40101
37.77734,-122.41602
37.78826,-122.40356
37.78433,-122.3995
37.76019,-122.41376
37.77012,-122.46698
37.74655,-122.41923
37.77004,-122.46707
37.75698,-122.419
37.80496,-122.43199
37.75463,-122.41867
37.75545,-122.41925
37.76801,-122.4199
37.78511,-122.43292
37.79086,-122.40396
37.80359,-122.43016
37.78519,-122.43273
37.77126,-122.41319
37.771,-122.41291
37.76013,-122.41367
37.80636,-122.43151
37.7855,-122.40104
37.76219,-122.4352
37.77021,-122.46682
37.75626,-122.41889
37.75641,-122.41894
37.78519,-122.43269
37.77099,-122.41294
37.7691,-122.42006
37.76188,-122.43509
37.74688,-122.41914
37.76229,-122.43517
37.78483,-122.40002
37.78534,-122.42121
37.771,-122.41295
37.74676,-122.41925
37.75672,-122.41895
37.80053,-122.39862
37.75624,-122.4189
37.75632,-122.41883
37.77526,-122.43777
37.76894,-122.42004
37.7564,-122.41878
37.77085,-122.41286
37.78806,-122.39666
37.78494,-122.42147
37.78551,-122.42123
37.8075,-122.43008
37.75643,-122.4189
37.78518,-122.43267
37.7687,-122.42006
37.76017,-122.41378
37.76207,-122.43515
37.75608,-122.41887
37.75648,-122.41894
37.77542,-122.43783
37.75624,-122.41885
37.8063,-122.43198
37.78509,-122.42108
37.78501,-122.4211
37.78668,-122.39978
37.78771,-122.39724
37.75655,-122.41893
37.77873,-122.41537
37.76198,-122.43511
37.75667,-122.4188
37.80056,-122.3986
37.76929,-122.46528
37.75624,-122.41893
37.76893,-122.42011
37.78567,-122.4012
37.75721,-122.41906
37.76743,-122.40673
37.78516,-122.43279
37.79326,-122.41614
37.76002,-122.41378
37.78506,-122.42111
37.78777,-122.39703
37.76218,-122.43524
37.77886,-122.41457
37.7856,-122.40113
37.77137,-122.41333
37.80128,-122.39916
37.7691,-122.41937
37.76909,-122.42019
37.78559,-122.40113
37.80104,-122.39905
37.75623,-122.4189
37.77855,-122.41484
37.75622,-122.41897
37.75709,-122.41859
37.7851,-122.40037
37.74622,-122.4196
37.75642,-122.41889
37.78566,-122.40085
37.76755,-122.40677
37.80561,-122.43157
37.78555,-122.401
37.75649,-122.41892
37.77642,-122.41762
37.80512,-122.43321
37.78452,-122.42106
37.74717,-122.41895
37.78821,-122.39665
37.7491,-122.41836
37.75631,-122.4189
37.77104,-122.4129
37.78492,-122.42113
37.74685,-122.41901
37.78529,-122.43255
37.78525,-122.42111
37.75626,-122.41891
37.77001,-122.42214
37.76018,-122.41374
37.7691,-122.42004
37.7602,-122.41379
37.77854,-122.41497
37.74715,-122.419
37.77096,-122.41284
37.75635,-122.41891
37.76018,-122.41375
37.80526,-122.43241
37.77089,-122.4129
37.77019,-122.42236
37.75652,-122.4189
37.7762,-122.43815
37.78593,-122.42099
37.80659,-122.43026
37.78528,-122.43269
37.77098,-122.41302
37.74668,-122.41925
37.78579,-122.40135
37.80518,-122.43317
37.74659,-122.41938
37.7851,-122.42115
37.76984,-122.42203
37.78533,-122.40829
37.76595,-122.43143
37.80521,-122.43203
37.74663,-122.41929
37.78549,-122.40098
37.80011,-122.39823
37.8009,-122.39891
37.76022,-122.41382
37.77046,-122.46644
37.785,-122.43302
37.77098,-122.41286
37.74669,-122.4193
37.78544,-122.4
37.74711,-122.41905
37.78553,-122.39987
37.77011,-122.46692
37.76921,-122.41998
37.76197,-122.43517
37.74688,-122.41916
37.80058,-122.39862
37.80646,-122.4314
37.80585,-122.43161
37.75647,-122.41895
37.77826,-122.4153
37.80003,-122.39814
37.76012,-122.41375
37.76184,-122.43504
37.76083,-122.43555
37.76042,-122.41376
37.80528,-122.43219
37.7468,-122.41922
37.75715,-122.41653
37.77028,-122.46679
37.77095,-122.41285
37.80552,-122.4321
37.80536,-122.43303
37.80135,-122.39929
37.77034,-122.46678
37.76059,-122.41289
37.77006,-122.42237
37.77892,-122.41482
37.75674,-122.41891
37.80743,-122.43019
37.76878,-122.42004
37.75625,-122.41883
37.806,-122.43126
37.80066,-122.39867
37.78576,-122.40131
37.77084,-122.41272
37.77003,-122.42246
37.78523,-122.43264
37.76089,-122.43494
37.80729,-122.43021
37.80049,-122.39852
37.78786,-122.39691
37.80309,-122.43162
37.75622,-122.41892
37.77085,-122.41286
37.76205,-122.43517
37.78523,-122.42115
37.76904,-122.41994
37.76996,-122.46715
37.78527,-122.4325
37.77911,-122.41496
37.78493,-122.4211
37.7759,-122.43783
37.75654,-122.41891
37.77,-122.42248
37.77092,-122.41282
37.74669,-122.41931
37.78504,-122.42113
37.75622,-122.41881
37.76631,-122.4311
37.78547,-122.42118
37.80529,-122.43211
37.78519,-122.43293
37.75614,-122.41884
37.80626,-122.43191
37.78529,-122.43266
37.76008,-122.41371
37.76035,-122.41731
37.80331,-122.41669
37.74669,-122.41927
37.75629,-122.41891
37.78527,-122.43273
37.74643,-122.41927
37.76999,-122.42221
37.78518,-122.43274
37.75702,-122.41921
37.7566,-122.41882
37.77,-122.46715
37.76983,-122.42211
37.78805,-122.39679
37.74646,-122.41934
37.75634,-122.41889
37.80603,-122.43161
37.78557,-122.40109
37.7599,-122.4254
37.80568,-122.43162
37.78511,-122.42118
37.74672,-122.4193
37.75905,-122.41154
37.75647,-122.41891
37.77043,-122.46644
37.76026,-122.41377
37.77022,-122.46682
37.77086,-122.41279
37.80049,-122.39853
37.75596,-122.41887
37.78512,-122.42118
37.7469,-122.41915
37.77537,-122.43778
37.74694,-122.41912
37.76909,-122.4196
37.80733,-122.43035
37.78545,-122.40108
37.80524,-122.43251
37.75639,-122.41888
37.76871,-122.42003
37.77816,-122.41531
37.75569,-122.41778
37.77921,-122.41413
37.76195,-122.43513
37.76056,-122.4137
37.74679,-122.41927
37.75675,-122.41893
37.78516,-122.43294
37.77936,-122.41411
37.75679,-122.41892
37.78989,-122.40199
37.75621,-122.41879
37.76024,-122.41375
37.78809,-122.39641
37.78482,-122.42095
37.7852,-122.43266
37.80072,-122.3987
37.78524,-122.42129
37.77096,-122.41295
37.76917,-122.41995
37.78782,-122.39686
37.78504,-122.42116
37.78504,-122.43315
37.76909,-122.42005
37.76021,-122.41376
37.78549,-122.40093
37.76757,-122.40674
37.78536,-122.40009
37.76788,-122.40679
37.77014,-122.46692
37.78492,-122.43299
37.76005,-122.41372
37.7881,-122.3966
37.7675,-122.40674
37.76034,-122.41378
37.75712,-122.41891
37.77009,-122.46697
37.77086,-122.41268
37.78551,-122.40103
37.78465,-122.42201
37.77102,-122.41307
37.75666,-122.4189
37.78549,-122.40102
37.75673,-122.41893
37.76004,-122.41375
37.75545,-122.41911
37.77551,-122.43786
37.78519,-122.43266
37.76906,-122.41993
37.7602,-122.41362
37.78339,-122.39012
37.78774,-122.39722
37.76998,-122.42218
37.7793,-122.41502
37.74673,-122.41936
37.78572,-122.40131
37.75626,-122.41894
37.7853,-122.43249
37.78516,-122.4328
37.77898,-122.4143
37.77049,-122.46648
37.75628,-122.41893
37.76996,-122.46721
37.75633,-122.41886
37.76212,-122.4352
37.78487,-122.4002
37.76185,-122.43512
37.76025,-122.41377
37.78405,-122.43422
37.77538,-122.43789
37.76213,-122.43518
37.78547,-122.40098
37.77971,-122.41509
37.74675,-122.41928
37.75632,-122.41886
37.76913,-122.41945
37.77546,-122.43786
37.8067,-122.43197
37.80049,-122.39857
37.78804,-122.39677
37.77095,-122.41298
37.78522,-122.42118
37.77583,-122.43811
37.78527,-122.43257
37.77096,-122.41282
37.76219,-122.43525
37.78497,-122.42102
37.75618,-122.41889
37.76762,-122.40671
37.80047,-122.3985
37.75649,-122.41888
37.78637,-122.40181
37.78518,-122.42111
37.75662,-122.41896
37.76908,-122.46551
37.80055,-122.39855
37.76463,-122.43269
37.80088,-122.39891
37.78523,-122.43261
37.78669,-122.42166
37.78529,-122.4211
37.788,-122.39687
37.80522,-122.43255
37.76908,-122.41944
37.77562,-122.4378
37.78573,-122.40126
37.78554,-122.40111
37.76975,-122.46747
37.78557,-122.40107
37.78526,-122.43239
37.7563,-122.41889
37.80054,-122.39856
37.78503,-122.42111
37.7617,-122.43502
37.77102,-122.41289
37.77002,-122.42232
37.76101,-122.43508
37.80076,-122.39877
37.78509,-122.42117
37.74669,-122.41895
37.77011,-122.467
37.77086,-122.46852
37.76045,-122.41378
37.78544,-122.40096
37.76788,-122.40679
37.78545,-122.40025
37.77098,-122.41285
37.80064,-122.39868
37.76912,-122.42003
37.76016,-122.41376
37.76233,-122.43524
37.75632,-122.41891
37.75627,-122.4189
37.77962,-122.41514
37.78553,-122.40093
37.77002,-122.42231
37.78549,-122.40107
37.80094,-122.39899
37.78518,-122.43278
37.78766,-122.39717
37.78522,-122.42112
37.78548,-122.40103
37.77062,-122.41259
37.77005,-122.46709
37.78538,-122.42118
37.76925,-122.41991
37.75624,-122.41881
37.77021,-122.42245
37.77023,-122.46684
37.78547,-122.40105
37.76189,-122.43516
37.78464,-122.40405
37.80637,-122.43093
37.77044,-122.46643
37.78556,-122.40106
37.78521,-122.43258
37.80322,-122.4315
37.78577,-122.40136
37.7711,-122.41302
37.76047,-122.4152
37.77096,-122.41291
37.77639,-122.41754
37.78563,-122.40119
37.78576,-122.40135
37.76018,-122.41372
37.75626,-122.4189
37.75681,-122.41896
37.76017,-122.4138
37.75621,-122.41891
37.75626,-122.41887
37.78511,-122.42124
37.76891,-122.41995
37.76159,-122.43507
37.78528,-122.40024
37.80069,-122.39875
37.78469,-122.40454
37.77085,-122.4127
37.76096,-122.43431
37.75653,-122.41893
37.76028,-122.41374
37.78516,-122.42108
37.77937,-122.41399
37.75625,-122.41879
37.74697,-122.41896
37.77013,-122.42232
37.77014,-122.46691
37.77931,-122.41418
37.76207,-122.43511
37.77928,-122.41425
37.80496,-122.43196
37.78525,-122.42116
37.78523,-122.42119
37.74696,-122.41913
37.75619,-122.41889
37.77555,-122.43785
37.78827,-122.39638
37.78818,-122.40272
37.78514,-122.42112
37.747,-122.4189
37.76906,-122.46813
37.77011,-122.42234
37.771,-122.41289
37.78502,-122.42117
37.76148,-122.43512
37.80132,-122.39925
37.75627,-122.41891
37.78526,-122.43256
37.77012,-122.42234
37.78578,-122.40133
37.7748,-122.43775
37.76109,-122.42159
37.77014,-122.46692
37.7602,-122.41377
37.76006,-122.41376
37.78505,-122.42113
37.75668,-122.41892
37.7873,-122.39764
37.76028,-122.41376
37.76193,-122.43509
37.77546,-122.43786
37.77088,-122.41273
37.75648,-122.41892
37.78516,-122.43274
37.78558,-122.40005
37.7791,-122.41494
37.7698,-122.42253
37.75625,-122.41894
37.75672,-122.41889
37.74654,-122.41942
37.78545,-122.40098
37.78551,-122.40103
37.76758,-122.40672
37.78516,-122.4327
37.78506,-122.42113
37.77087,-122.41267
37.75682,-122.41896
37.77096,-122.41281
37.78525,-122.43268
37.78802,-122.39665
37.77047,-122.46648
37.77021,-122.46686
37.77929,-122.41415
37.7788,-122.41456
37.78569,-122.40122
37.77186,-122.41416
37.76961,-122.42233
37.75686,-122.41889
37.76922,-122.41997
37.76911,-122.4196
37.75615,-122.4188
37.77841,-122.41451
37.78545,-122.40095
37.76985,-122.42197
37.78614,-122.40143
37.75625,-122.41888
37.76057,-122.41393
37.78366,-122.38994
37.7563,-122.4189
37.74695,-122.41897
37.77526,-122.43785
37.76184,-122.43509
37.7855,-122.40091
37.76037,-122.41377
37.78522,-122.43257
37.77134,-122.46615
37.77327,-122.43597
37.76027,-122.41372
37.75663,-122.41892
37.80636,-122.43162
37.80655,-122.43201
37.76771,-122.40674
37.78515,-122.43292
37.77108,-122.41293
37.76911,-122.41999
37.75667,-122.41887
37.75637,-122.41891
37.76909,-122.42003
37.78557,-122.40101
37.76369,-122.41851
37.78518,-122.42119
37.76728,-122.4067
37.77828,-122.41511
37.80071,-122.39876
37.77003,-122.42232
37.76206,-122.43515
37.77012,-122.4669
37.78512,-122.42113
37.74718,-122.41893
37.76987,-122.42269
37.76759,-122.40672
37.78682,-122.43342
37.78631,-122.40189
37.80068,-122.39873
37.76998,-122.46709
37.78515,-122.42113
37.76021,-122.41378
37.75633,-122.41894
37.74963,-122.43542
37.78504,-122.42112
37.77097,-122.4128
37.78502,-122.42109
37.78502,-122.42109
37.78559,-122.39973
37.80526,-122.43233
37.80623,-122.43193
37.78474,-122.42127
37.7757,-122.43792
37.76064,-122.41366
37.80065,-122.39872
37.75653,-122.41894
37.77079,-122.41276
37.78807,-122.39665
37.75632,-122.41894
37.78558,-122.401
37.80585,-122.43177
37.76757,-122.40673
37.75698,-122.41954
37.75655,-122.41895
37.8007,-122.39868
37.78559,-122.4012
37.761,-122.43451
37.77093,-122.41273
37.76757,-122.40673
37.78531,-122.4212
37.76233,-122.43518
37.75619,-122.41889
37.7701,-122.46694
37.78524,-122.43258
37.78501,-122.42114
37.75695,-122.419
37.78555,-122.401
37.78529,-122.43256
37.76123,-122.43495
37.76019,-122.41376
37.74591,-122.41964
37.7878,-122.42037
37.78519,-122.43265
37.78473,-122.42162
37.78532,-122.43254
37.7675,-122.40672
37.75662,-122.41898
37.77116,-122.41315
37.78783,-122.39686
37.78555,-122.40103
37.76312,-122.43529
37.76822,-122.42033
37.74724,-122.41892
37.75686,-122.41894
37.78554,-122.40108
37.77905,-122.41437
37.75665,-122.41888
37.76961,-122.42231
37.79963,-122.39772
37.74674,-122.41925
37.76905,-122.42
37.78808,-122.39681
37.75607,-122.41893
37.779,-122.41457
37.78523,-122.42115
37.78518,-122.42109
37.75639,-122.41892
37.78486,-122.42106
37.76996,-122.46717
37.75614,-122.41889
37.78788,-122.39694
37.78511,-122.42112
37.76931,-122.46521
37.7631,-122.43471
37.75618,-122.41883
37.78506,-122.42117
37.78637,-122.40195
37.78528,-122.43248
37.779,-122.4144
37.76768,-122.40674
37.74665,-122.41913
37.75665,-122.41892
37.7692,-122.41998
37.7569,-122.41893
37.78518,-122.42114
37.75702,-122.41941
37.76456,-122.40061
37.78533,-122.42122
37.77102,-122.41284
37.76985,-122.42251
37.76763,-122.40661
37.74681,-122.4192
37.76839,-122.41349
37.7856,-122.40128
37.78493,-122.42137
37.76922,-122.41998
37.75664,-122.41893
37.78511,-122.42117
37.76996,-122.42238
37.76906,-122.4196
37.77001,-122.42231
37.74669,-122.41931
37.76216,-122.43519
37.76232,-122.43521
37.75679,-122.41895
37.76215,-122.43514
37.76195,-122.43505
37.80544,-122.43232
37.7692,-122.4652
37.77119,-122.41305
37.75708,-122.41906
37.78505,-122.42112
37.78577,-122.40118
37.75542,-122.41856
37.76748,-122.40682
37.7851,-122.4211
37.77013,-122.46693
37.76987,-122.42223
37.77527,-122.43775
37.78499,-122.42113
37.80572,-122.43163
37.76967,-122.42232
37.80076,-122.39881
37.75656,-122.41888
37.7846,-122.4211
37.75628,-122.41891
37.77096,-122.41281
37.78532,-122.43255
37.75544,-122.41898
37.76305,-122.43532
37.77012,-122.46692
37.75626,-122.41889
37.78523,-122.43256
37.7755,-122.43786
37.7703,-122.46671
37.75672,-122.41895
37.77513,-122.43737
37.7855,-122.40108
37.77918,-122.41417
37.76909,-122.41995
37.77005,-122.4223
37.78543,-122.401
37.74676,-122.41923
37.77125,-122.41339
37.74682,-122.41922
37.78775,-122.39691
37.76993,-122.46725
37.76019,-122.41374
37.78562,-122.40124
37.78504,-122.42114
37.75651,-122.41896
37.76017,-122.41375
37.74653,-122.41919
37.771,-122.41287
37.77547,-122.43782
37.78518,-122.43277
37.78516,-122.42119
37.76174,-122.4351
37.77054,-122.46642
37.76706,-122.40665
37.78462,-122.433
37.75079,-122.41568
37.7708,-122.41265
37.77501,-122.43797
37.78523,-122.43274
37.77108,-122.41288
37.76909,-122.41952
37.77931,-122.41407
37.78517,-122.43264
37.78528,-122.40071
37.78475,-122.43293
37.78413,-122.42097
37.76894,-122.42001
37.78566,-122.40116
37.80073,-122.39871
37.74697,-122.41912
37.78528,-122.4325
37.75653,-122.41893
37.76296,-122.43548
37.78498,-122.42111
37.77489,-122.43772
37.75626,-122.41889
37.8075,-122.43016
37.77852,-122.41494
37.77095,-122.41292
37.7563,-122.41887
37.78501,-122.42111
37.74681,-122.41934
37.77029,-122.46677
37.75631,-122.4189
37.76212,-122.43523
37.76215,-122.43516
37.76994,-122.46719
37.78522,-122.42115
37.74643,-122.41948
37.78524,-122.42106
37.76031,-122.41378
37.78811,-122.39664
37.78523,-122.43265
37.75652,-122.41893
37.75589,-122.41876
37.78772,-122.39722
37.76022,-122.41372
37.80614,-122.4319
37.77563,-122.43788
37.77088,-122.4128
37.77959,-122.41505
37.78498,-122.42106
37.77054,-122.4664
37.78531,-122.4007
37.80726,-122.43062
37.78524,-122.43246
37.78858,-122.39623
37.7852,-122.43271
37.74687,-122.41925
37.76776,-122.40671
37.80052,-122.39855
37.74666,-122.41923
37.76996,-122.42227
37.75667,-122.41887
37.76864,-122.41996
37.75649,-122.41894
37.77011,-122.46697
37.78511,-122.42122
37.78757,-122.39768
37.77094,-122.4128
37.78589,-122.40137
37.76757,-122.40668
37.74687,-122.41918
37.78505,-122.42115
37.80051,-122.39852
37.80636,-122.4309
37.74657,-122.41925
37.77004,-122.46711
37.7853,-122.43242
37.78524,-122.4326
37.75663,-122.41893
37.80047,-122.39856
37.78527,-122.42116
37.8065,-122.43156
37.78511,-122.40067
37.7467,-122.41922
37.74653,-122.41925
37.77027,-122.46683
37.75641,-122.4189
37.75619,-122.4189
37.78513,-122.42122
37.75665,-122.41893
37.7852,-122.43274
37.771,-122.41285
37.78562,-122.40106
37.76912,-122.4199
37.76988,-122.42204
